patient_id,fold,k,strategy,replicate,method_id,mean_hidden_dice,mean_hidden_hd95_px,area_curve_relative_rmse,cycle_closure_error,hidden_brier,posterior_predictive_hidden_brier,mean_hidden_predictive_entropy,mean_hidden_predictive_variance,hidden_area_95_coverage,area_95_interval_width_relative,trust_score,trust_threshold,trust_gate_reject,phase_offset_cycles,runtime_s,hidden_images_used_by_estimator,hidden_masks_used_by_estimator,statistical_unit,setting
patient006,0,7,uniform,0,target_only,0.7111915894558123,15.222405417206781,0.32442620504678166,0.0,0.055044736713171005,0.05574007332324982,0.08614557981491089,0.00010876290616579354,0.0,0.04400920924170713,4.695848744573627e-13,5.122367780592205e-13,False,0.041213907301425934,0.0731528359465301,False,False,patient,end-to-end sparse image observations
patient006,0,7,random,0,target_only,0.7095088322585477,15.426553732405178,0.32440383813330675,0.0,0.056178104132413864,0.05886346101760864,0.09851094335317612,0.0009703916148282588,0.0,0.09627671388733212,7.428177864476915e-12,5.122367780592205e-13,True,0.04122278094291687,0.03487675986252725,False,False,patient,end-to-end sparse image observations
patient006,0,7,random,1,target_only,0.7081264408351873,15.528376464339757,0.32442827552407294,0.0,0.05597681552171707,0.06888055056333542,0.20203103125095367,0.01471882127225399,0.7647058823529411,0.9265618407000925,1.1530587248897994e-11,5.122367780592205e-13,True,0.041218843311071396,0.033804237144067883,False,False,patient,end-to-end sparse image observations
patient006,0,7,random,2,target_only,0.71377859314457,15.282993090422792,0.32431861086710717,0.0,0.054622583091259,0.06920495629310608,0.19704760611057281,0.01335067767649889,0.47058823529411764,0.8534176046834964,1.04054771743467e-10,5.122367780592205e-13,True,0.04121400788426399,0.03327789297327399,False,False,patient,end-to-end sparse image observations
patient006,0,7,random,3,target_only,0.6963693857615165,16.522468325700547,0.32446273871450154,0.0,0.060244813561439514,0.11379630863666534,0.3619862496852875,0.03755069896578789,0.7647058823529411,2.1140329244947176,4.066134928759624e-10,5.122367780592205e-13,True,0.0412321463227272,0.03401479101739824,False,False,patient,end-to-end sparse image observations
patient006,0,7,random,4,target_only,0.7016969038117687,15.967735943926971,0.32443640276527214,0.0,0.058612603694200516,0.06222094967961311,0.1144847720861435,0.002131466753780842,0.0,0.18700165987357417,3.4986683689064435e-12,5.122367780592205e-13,True,0.04122354835271835,0.03322488605044782,False,False,patient,end-to-end sparse image observations
patient006,0,7,clustered,0,target_only,0.6961762871315349,16.268191616936004,0.31693121297380306,0.004098360655737654,0.06026520952582359,0.1354777216911316,0.420684814453125,0.04715177044272423,0.8823529411764706,2.8944662752656627,2.829321203989821e-07,5.122367780592205e-13,True,0.041234564036130905,0.03299841610714793,False,False,patient,end-to-end sparse image observations
patient006,0,7,clustered,1,target_only,0.6848025175137626,16.958133691337075,0.33547066868891406,0.0064683053040103244,0.06373646855354309,0.15536166727542877,0.4451473355293274,0.04781535267829895,0.8823529411764706,2.394591476379508,3.406110522519157e-07,5.122367780592205e-13,True,0.04123852774500847,0.03246949100866914,False,False,patient,end-to-end sparse image observations
patient006,0,7,clustered,2,target_only,0.690518452978565,16.83339329174145,0.324953280205796,0.0008361204013378476,0.062325116246938705,0.12066443264484406,0.4170374572277069,0.05004613846540451,0.8823529411764706,2.6582445479538452,1.8828299630513357e-07,5.122367780592205e-13,True,0.04123638570308685,0.03262737300246954,False,False,patient,end-to-end sparse image observations
patient006,0,7,clustered,3,target_only,0.7061938742335928,15.970640326838934,0.3147457467086137,0.0,0.05684707686305046,0.16337673366069794,0.44893041253089905,0.049232177436351776,0.8823529411764706,2.6142515340911157,2.512273340471438e-07,5.122367780592205e-13,True,0.04123174399137497,0.03373433998785913,False,False,patient,end-to-end sparse image observations
