patient_id,fold,k,strategy,replicate,method_id,mean_hidden_dice,mean_hidden_hd95_px,area_curve_relative_rmse,cycle_closure_error,hidden_brier,posterior_predictive_hidden_brier,mean_hidden_predictive_entropy,mean_hidden_predictive_variance,hidden_area_95_coverage,area_95_interval_width_relative,trust_score,trust_threshold,trust_gate_reject,phase_offset_cycles,runtime_s,hidden_images_used_by_estimator,hidden_masks_used_by_estimator,statistical_unit,setting
patient001,2,7,uniform,0,target_only,0.8295247547445104,7.604348628997752,0.35347526026252946,0.0,0.01959870383143425,0.01908610388636589,0.10397440195083618,0.00023854838218539953,0.11764705882352941,0.12361343682821452,5.944449034574195e-13,6.622657337893717e-13,False,0.03555288538336754,0.07026636484079063,False,False,patient,end-to-end sparse image observations
patient001,2,7,random,0,target_only,0.8164908280690755,7.769478056018518,0.3525076868092256,0.0,0.020823996514081955,0.029867930337786674,0.2264687716960907,0.01530379243195057,0.5294117647058824,1.816492968102108,4.423801880371059e-10,6.622657337893717e-13,True,0.03556716814637184,0.034700130112469196,False,False,patient,end-to-end sparse image observations
patient001,2,7,random,1,target_only,0.8308587151465232,7.586177070648377,0.3535584977676753,0.0,0.01939244382083416,0.019080234691500664,0.14060471951961517,0.004784491378813982,0.29411764705882354,0.5632395169001955,9.619286270301508e-12,6.622657337893717e-13,True,0.035563282668590546,0.032787630800157785,False,False,patient,end-to-end sparse image observations
patient001,2,7,random,2,target_only,0.8364945169222425,7.373186493271487,0.35352818349070564,0.0,0.018854694440960884,0.018029674887657166,0.10927090793848038,0.0006169147090986371,0.0,0.14192126204174604,1.860848714702046e-12,6.622657337893717e-13,True,0.035547200590372086,0.03309652116149664,False,False,patient,end-to-end sparse image observations
patient001,2,7,random,3,target_only,0.8236276373912282,7.6099248620546724,0.35314101959355265,0.0,0.02023037150502205,0.026076843962073326,0.19646432995796204,0.011444060131907463,0.47058823529411764,1.3734560233995432,2.2402987451264345e-11,6.622657337893717e-13,True,0.0355517752468586,0.03251462895423174,False,False,patient,end-to-end sparse image observations
patient001,2,7,random,4,target_only,0.8462189157817771,6.555743408866128,0.34908710365615103,0.004961659900766802,0.018020188435912132,0.0833093523979187,0.39522865414619446,0.03881062939763069,0.8235294117647058,5.020048513675504,1.343648108331763e-07,6.622657337893717e-13,True,0.03554971143603325,0.03236267901957035,False,False,patient,end-to-end sparse image observations
patient001,2,7,clustered,0,target_only,0.8404089179355451,6.82344048375937,0.36574551488679924,0.004739336492891044,0.018824979662895203,0.08456981182098389,0.42220601439476013,0.04348543658852577,0.8823529411764706,5.540039322834084,4.022657265068119e-07,6.622657337893717e-13,True,0.03555189073085785,0.03215885581448674,False,False,patient,end-to-end sparse image observations
patient001,2,7,clustered,1,target_only,0.8560650475377463,6.85330105714768,0.3638885774730856,0.0051502145922747156,0.01703268103301525,0.10405969619750977,0.4445989727973938,0.04423770681023598,0.7058823529411765,4.92821224279088,4.2657114818211994e-07,6.622657337893717e-13,True,0.035554878413677216,0.032425750978291035,False,False,patient,end-to-end sparse image observations
patient001,2,7,clustered,2,target_only,0.8569690989820645,6.629102017862242,0.3520909291175785,0.0008771929824561431,0.016752781346440315,0.07538829743862152,0.3997330963611603,0.04235468804836273,0.8823529411764706,5.124867720417608,3.584725050131965e-07,6.622657337893717e-13,True,0.03554154187440872,0.03218009602278471,False,False,patient,end-to-end sparse image observations
patient001,2,7,clustered,3,target_only,0.8104014546934848,7.675085204788903,0.37708441769462536,0.0,0.02200288698077202,0.10596579313278198,0.45156002044677734,0.04605821147561073,0.8823529411764706,4.8148454855127,4.0039660120783083e-07,6.622657337893717e-13,True,0.03555990755558014,0.03193523408845067,False,False,patient,end-to-end sparse image observations
