patient_id,fold,k,strategy,replicate,method_id,mean_hidden_dice,mean_hidden_hd95_px,area_curve_relative_rmse,cycle_closure_error,hidden_brier,posterior_predictive_hidden_brier,mean_hidden_predictive_entropy,mean_hidden_predictive_variance,hidden_area_95_coverage,area_95_interval_width_relative,trust_score,trust_threshold,trust_gate_reject,phase_offset_cycles,runtime_s,hidden_images_used_by_estimator,hidden_masks_used_by_estimator,statistical_unit,setting
patient001,2,10,uniform,0,oa_hb_tpm_map,0.8374166737121017,6.8246628364419495,0.31282044874707454,0.0,0.019146479666233063,0.019138099625706673,0.0615563839673996,7.267471460181696e-07,0.0,0.007437255901222099,0.00011385505058569834,0.0003782484476687384,False,0.03855551406741142,0.06457773200236261,False,False,patient,end-to-end sparse image observations
patient001,2,10,random,0,oa_hb_tpm_map,0.8653219550161426,6.004942599897553,0.31286779609989007,0.0,0.016140375286340714,0.01611361838877201,0.06160042807459831,2.703121936065145e-06,0.0,0.013412815186769799,9.489172225585207e-05,0.0003782484476687384,False,0.038555778563022614,0.03015245101414621,False,False,patient,end-to-end sparse image observations
patient001,2,10,random,1,oa_hb_tpm_map,0.8275192526014218,6.780684688581202,0.31281100262888223,0.0,0.020306803286075592,0.020290177315473557,0.061589282006025314,2.253566208310076e-06,0.0,0.01194343311888774,0.000165034260135144,0.0003782484476687384,False,0.03856230527162552,0.02921308297663927,False,False,patient,end-to-end sparse image observations
patient001,2,10,random,2,oa_hb_tpm_map,0.8148457116104064,7.226162055610456,0.3129845809460248,0.0,0.021720197051763535,0.02143154852092266,0.06229415163397789,4.002591595053673e-05,0.0,0.043877027101371605,0.00012685473484452814,0.0003782484476687384,False,0.03856167569756508,0.030748049030080438,False,False,patient,end-to-end sparse image observations
patient001,2,10,random,3,oa_hb_tpm_map,0.8305439095627395,6.999872485017024,0.31317969029400394,0.0,0.019982602447271347,0.019325802102684975,0.06470412760972977,0.00018456751422490925,0.0,0.09816384066387869,0.00017903276602737606,0.0003782484476687384,False,0.0385642871260643,0.028461945010349154,False,False,patient,end-to-end sparse image observations
patient001,2,10,random,4,oa_hb_tpm_map,0.8439725335661113,6.398079127082617,0.31282198707621955,0.0,0.01848495751619339,0.018474973738193512,0.06155439838767052,8.139567739817721e-07,0.0,0.00784723843926464,0.00022419658489525318,0.0003782484476687384,False,0.03856180980801582,0.02747713983990252,False,False,patient,end-to-end sparse image observations
patient001,2,10,clustered,0,oa_hb_tpm_map,0.8815846501853013,5.295436504471549,0.3196163308696222,0.0028985507246376274,0.014709693379700184,0.023340173065662384,0.16697698831558228,0.015069544315338135,0.7142857142857143,2.070716064471723,0.00016897596651688218,0.0003782484476687384,False,0.038557328283786774,0.027535008965060115,False,False,patient,end-to-end sparse image observations
patient001,2,10,clustered,1,oa_hb_tpm_map,0.8913122931253399,5.1790338339366295,0.319460697691598,0.002884219200659288,0.013602638617157936,0.029356306418776512,0.1759973168373108,0.016415126621723175,0.7142857142857143,1.757049891545802,0.00021288667630869895,0.0003782484476687384,False,0.03855954855680466,0.02778253797441721,False,False,patient,end-to-end sparse image observations
patient001,2,10,clustered,2,oa_hb_tpm_map,0.841338697837448,6.9990278964506185,0.32282677095569207,0.00042319085907749354,0.018835222348570824,0.023063836619257927,0.1592256724834442,0.014709983952343464,0.6428571428571429,1.9698806327659828,0.000163810676895082,0.0003782484476687384,False,0.038544442504644394,0.027578776003792882,False,False,patient,end-to-end sparse image observations
patient001,2,10,clustered,3,oa_hb_tpm_map,0.8693763583352324,5.466468556224121,0.31957960748294123,0.004170141784820669,0.016095338389277458,0.03126144781708717,0.17827384173870087,0.015594237484037876,0.6428571428571429,1.5182017363970137,0.00016802552272565663,0.0003782484476687384,False,0.038562145084142685,0.02749820612370968,False,False,patient,end-to-end sparse image observations
